"RAPHOE CONVOY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR468,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,3.61,0.91,,,,,,,,,,
February,3.56,4.48,,,,,,,,,,
March,3.11,4.13,,,,,,,,,,
April,4.92,2.12,,,,,,,,,,
May,1.99,1.70,,,,,,,,,,
June,4.61,4.20,,,,,,,,,,
July,5.03,3.06,,,,,,,,,,
August,1.72,4.28,,,,,,,,,,
September,3.98,3.31,,,,,,,,,,
October,3.53,4.16,,,,,,,,,,
November,6.12,6.60,,,,,,,,,,
December,4.42,5.60,,,,,,,,,,
Total,46.60,44.55,,,,,,,,,,
Calc annual,46.60,44.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
