"STEPHENSTOWN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.79,0.49,1.99,4.29,4.07,1.98,3.49,2.32,1.63,2.58,,
February,2.20,3.67,2.15,3.43,3.47,2.62,2.58,1.01,0.39,2.12,,
March,2.66,2.91,2.62,1.47,2.07,1.50,3.35,1.30,3.58,2.21,,
April,3.56,2.70,4.20,1.59,2.10,3.10,1.45,1.00,1.70,4.22,,
May,0.51,2.13,2.61,1.37,1.87,2.45,3.98,1.30,1.77,3.84,,
June,3.52,3.36,3.17,3.02,0.65,0.80,2.31,0.70,3.62,0.16,,
July,5.50,2.28,4.41,2.87,3.48,1.78,3.40,2.82,5.98,1.84,,
August,1.17,5.32,3.15,3.54,1.44,1.24,1.72,2.57,2.87,6.72,,
September,2.12,1.60,2.79,3.81,2.51,4.86,3.29,2.34,0.64,1.61,,
October,1.37,3.29,2.87,2.75,1.47,3.11,4.80,1.26,0.91,4.98,,
November,3.03,4.09,4.57,3.66,2.18,2.43,2.13,2.13,3.88,1.72,,
December,2.49,2.46,3.26,1.73,3.00,1.01,4.71,2.43,3.61,2.40,,
Total,28.92,34.30,37.79,33.53,28.31,26.88,37.21,21.18,30.58,34.40,,
Calc annual,28.92,34.30,37.79,33.53,28.31,26.88,37.21,21.18,30.58,34.40,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
