"FETHARD MOBARNANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,2.36,5.68,4.52,3.23,2.38,4.93,3.18,2.51,,
February,,,4.11,4.37,3.15,3.80,2.61,1.35,0.71,2.62,,
March,,,2.96,0.87,3.19,2.59,1.72,1.41,3.02,1.12,,
April,,,4.52,1.97,0.87,4.61,1.31,1.40,1.97,2.08,,
May,,,3.24,1.98,1.40,2.73,3.32,1.08,2.76,3.56,,
June,,,3.70,1.71,0.28,1.97,0.71,0.34,5.15,1.17,,
July,,,7.27,,2.95,1.91,3.50,2.11,3.92,2.03,,
August,,,3.70,,0.52,2.98,2.93,2.68,2.87,6.49,,
September,,,2.11,4.22,1.02,4.13,3.76,1.72,0.81,0.82,,
October,,,4.00,3.24,1.79,3.94,4.66,2.53,2.15,4.16,,
November,,,4.48,5.03,2.67,2.43,2.33,2.03,4.51,2.17,,
December,,4.94,5.38,1.79,4.56,0.87,3.19,3.11,5.63,3.48,,
Total,,,47.83,,26.92,35.19,32.42,24.69,36.68,32.21,,
Calc annual,0.00,4.94,47.83,30.86,26.92,35.19,32.42,24.69,36.68,32.21,,
Difference,NaN,NaN,-0.00,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
