"SOUTH NORWOOD CUMBERLOW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,1.71,,,,,,
February,,,,,,2.48,,,,,,
March,,,,,,1.62,,,,,,
April,,,,,,1.93,,,,,,
May,,,,,,2.71,,,,,,
June,,,,,2.30,1.70,,,,,,
July,,,,,1.97,0.31,,,,,,
August,,,,,0.96,1.31,,,,,,
September,,,,,2.07,4.76,,,,,,
October,,,,,1.21,3.51,,,,,,
November,,,,,1.33,2.84,,,,,,
December,,,,,2.14,1.20,,,,,,
Total,,,,,,26.08,,,,,,
Calc annual,0.00,0.00,0.00,0.00,11.98,26.08,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,,
