"WEMYSS BAY (FERNCLIFFE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,7.96,,,,,,,,
February,,,,4.94,,,,,,,,
March,,,,2.17,,,,,,,,
April,,,,3.09,,,,,,,,
May,,,,3.11,,,,,,,,
June,,,,3.87,,,,,,,,
July,,,,3.52,,,,,,,,
August,,,,4.83,,,,,,,,
September,,,,4.23,,,,,,,,
October,,,,5.80,,,,,,,,
November,,,,8.98,,,,,,,,
December,,,,7.87,,,,,,,,
Total,,,,60.37,,,,,,,,
Calc annual,0.00,0.00,0.00,60.37,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
