"LOCHGILPHEAD (KILMORY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR111,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,3.41,0.80,7.32,7.92,10.40,5.07,6.84,5.49,5.71,8.47,,
February,5.99,4.92,4.79,7.94,5.77,7.41,2.55,5.57,2.15,4.81,,
March,4.74,6.51,6.84,3.09,4.97,4.00,3.50,3.54,4.60,2.78,,
April,3.43,2.05,2.53,3.44,1.30,2.51,3.59,2.93,3.03,3.28,,
May,1.96,2.57,3.22,3.06,5.07,3.11,4.12,1.61,5.78,3.04,,
June,3.17,5.68,4.21,4.39,1.35,2.69,2.00,1.74,4.34,1.44,,
July,3.32,5.59,8.33,2.57,5.26,3.04,4.28,3.72,5.94,0.92,,
August,2.43,3.53,4.05,6.54,6.47,3.79,3.23,5.48,4.24,5.82,,
September,3.72,2.80,7.61,2.54,5.87,10.97,6.76,4.83,2.61,3.59,,
October,1.25,3.55,4.58,7.52,7.18,5.58,5.32,3.11,4.22,5.56,,
November,7.47,8.59,11.89,9.11,6.92,4.32,8.34,4.34,7.84,4.09,,
December,8.31,8.05,7.01,9.61,9.14,5.60,6.19,6.23,5.66,7.96,,
Total,49.20,54.64,72.38,67.73,69.70,58.09,56.72,48.59,56.12,51.76,,
Calc annual,49.20,54.64,72.38,67.73,69.70,58.09,56.72,48.59,56.12,51.76,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
