"HULL, DERRINGHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,ZZ999,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.15,0.72,1.91,1.92,2.82,1.71,3.14,1.58,0.98,1.41,,
February,1.69,2.85,1.41,2.44,1.44,2.33,0.85,0.34,1.64,1.79,,
March,2.43,2.27,1.20,1.05,1.67,1.80,2.77,1.52,2.31,2.20,,
April,1.50,1.10,3.70,1.60,1.62,1.57,1.50,1.32,1.81,2.35,,
May,1.38,0.93,1.58,1.70,0.64,1.85,4.40,1.41,0.79,3.10,,
June,1.88,1.25,3.34,3.11,0.82,2.89,0.70,0.03,1.81,0.57,,
July,4.42,2.12,1.97,3.12,2.03,0.58,2.64,1.16,5.87,1.32,,
August,1.88,5.10,3.18,1.18,1.62,1.94,1.98,1.65,2.43,3.87,,
September,4.47,3.04,1.43,3.94,0.95,2.10,1.11,2.51,1.60,1.34,,
October,6.17,2.54,5.64,3.35,0.87,4.88,3.30,2.99,0.99,3.71,,
November,1.99,1.92,2.43,2.56,1.12,1.99,1.47,1.81,2.91,0.38,,
December,2.53,2.12,5.49,1.24,2.51,0.70,3.47,1.20,1.64,1.25,,
Total,30.49,25.96,33.28,27.21,18.11,24.34,27.33,17.52,24.78,23.29,,
Calc annual,30.49,25.96,33.28,27.21,18.11,24.34,27.33,17.52,24.78,23.29,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
