"CROMAR LOGIE COLDSTONE LOANHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.61,0.65,1.32,1.99,3.37,1.39,2.41,1.36,2.22,0.63,,
February,2.93,2.46,0.90,4.05,2.15,1.34,0.92,0.79,1.33,3.18,,
March,0.69,1.56,2.12,4.20,2.98,1.69,2.04,2.95,3.71,1.24,,
April,2.18,1.11,2.95,1.09,1.34,1.54,0.79,1.27,1.54,4.36,,
May,0.34,2.04,1.89,1.53,1.57,3.95,4.71,1.34,1.15,0.57,,
June,3.87,1.57,3.74,2.20,0.76,1.39,1.01,0.69,2.54,0.87,,
July,5.04,2.77,4.81,5.15,3.67,1.22,3.71,1.72,4.03,2.43,,
August,0.95,3.60,1.74,4.18,1.39,3.39,0.99,1.65,1.48,5.63,,
September,2.19,3.62,3.59,3.51,1.32,4.67,1.95,3.47,1.21,1.12,,
October,2.92,5.00,2.21,1.47,3.89,2.79,3.20,2.46,2.51,2.50,,
November,2.64,2.60,4.14,1.30,3.14,3.49,2.82,2.99,4.32,2.07,,
December,2.75,0.63,3.93,2.18,1.15,1.65,2.88,2.43,1.48,1.46,,
Total,27.11,27.61,33.34,32.85,26.73,28.51,27.43,23.12,27.52,26.06,,
Calc annual,27.11,27.61,33.34,32.85,26.73,28.51,27.43,23.12,27.52,26.06,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,,
