"HINCKLEY (MILL HILL HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,2.28,1.73,2.29,,,,,,
February,,,,2.87,1.32,2.78,,,,,,
March,,,,1.05,1.58,0.90,,,,,,
April,,,,1.73,1.82,2.83,,,,,,
May,,,,1.95,0.64,2.10,,,,,,
June,,,,4.27,1.55,2.41,,,,,,
July,,,,3.39,4.69,0.18,,,,,,
August,,,,0.80,2.17,3.16,,,,,,
September,,,,4.52,1.91,2.48,,,,,,
October,,,,2.00,1.25,4.23,,,,,,
November,,,,3.47,1.36,3.79,,,,,,
December,,,,0.87,1.91,0.46,,,,,,
Total,,,,29.20,21.93,27.61,,,,,,
Calc annual,0.00,0.00,0.00,29.20,21.93,27.61,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
