"CORK NEWSOM'S QUAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.48,1.20,,,,,,,,,,
February,4.69,4.63,,,,,,,,,,
March,2.79,4.72,,,,,,,,,,
April,3.42,1.21,,,,,,,,,,
May,0.96,1.66,,,,,,,,,,
June,3.00,4.06,,,,,,,,,,
July,2.04,2.20,,,,,,,,,,
August,1.37,4.02,,,,,,,,,,
September,2.43,1.96,,,,,,,,,,
October,3.12,5.57,,,,,,,,,,
November,4.91,6.29,,,,,,,,,,
December,3.01,5.04,,,,,,,,,,
Total,33.22,42.56,,,,,,,,,,
Calc annual,33.22,42.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
