"STANLEY RESERVOIR, STOKE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.60,0.27,1.57,1.17,2.36,1.44,3.30,2.20,1.08,1.28,,
February,2.08,4.52,1.61,1.43,1.43,1.83,0.15,0.81,0.53,1.60,,
March,1.50,2.03,2.19,1.15,2.26,1.45,1.77,1.50,2.62,2.09,,
April,1.50,0.65,2.64,1.61,1.16,1.63,1.61,0.51,1.67,3.01,,
May,2.80,1.81,1.76,0.69,1.02,2.37,4.53,1.14,0.87,3.75,,
June,3.14,2.56,6.10,3.47,1.67,2.97,1.47,0.68,2.95,1.00,,
July,4.51,1.23,4.92,3.44,2.65,0.95,2.53,1.32,5.44,3.38,,
August,1.77,4.21,3.29,1.38,1.45,1.85,1.80,1.76,3.49,5.31,,
September,3.19,1.53,1.92,5.35,3.30,4.35,2.04,3.23,0.80,3.55,,
October,3.12,1.89,3.71,3.96,1.48,4.37,4.69,2.74,0.80,2.22,,
November,2.73,1.78,5.34,2.33,1.33,2.85,2.51,2.02,5.30,1.75,,
December,3.81,3.10,4.50,1.59,2.40,1.30,4.44,1.98,2.27,2.21,,
Total,30.75,25.58,39.55,27.57,22.51,27.36,30.84,19.89,27.82,31.15,,
Calc annual,30.75,25.58,39.55,27.57,22.51,27.36,30.84,19.89,27.82,31.15,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
