"SIX MILE BRIDGE KILKISHEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,4.73,2.99,3.86,3.33,1.75,3.16,,
February,,,,,4.62,3.44,2.36,1.44,0.60,2.41,,
March,,,,,3.29,2.48,3.36,1.50,2.95,1.85,,
April,,,,,1.58,2.65,2.83,2.37,1.16,3.03,,
May,,,,,2.75,2.16,3.58,1.43,2.80,3.11,,
June,,,,,0.43,1.67,1.80,0.62,3.48,0.82,,
July,,,,,5.26,3.03,3.47,3.11,3.62,2.10,,
August,,,,,1.10,2.57,2.96,3.34,3.06,5.27,,
September,,,,,2.33,4.93,3.06,3.02,0.93,1.10,,
October,,,,,2.51,3.77,4.24,2.55,1.74,3.29,,
November,,,,,3.72,2.33,3.55,2.97,3.30,2.60,,
December,,,,1.68,5.56,1.32,5.09,3.26,4.38,4.75,,
Total,,,,,37.88,33.34,40.16,28.94,29.77,33.49,,
Calc annual,0.00,0.00,0.00,1.68,37.88,33.34,40.16,28.94,29.77,33.49,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
