"FLEET STREET LONDON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,1.81,1.95,0.89,3.39,1.08,0.30,0.58,,
February,,,,3.13,1.00,2.46,0.46,0.37,1.13,1.33,,
March,,,,0.61,1.08,1.46,0.98,1.00,2.88,0.84,,
April,,,,1.43,1.00,2.33,1.14,1.18,1.75,1.59,,
May,,,,1.57,0.49,2.19,4.49,1.45,0.90,2.15,,
June,,,,0.88,2.75,1.98,0.41,1.05,2.27,1.39,,
July,,,,2.03,2.55,1.04,1.97,0.66,4.48,1.98,,
August,,,,0.71,0.55,0.72,0.76,2.19,2.98,1.38,,
September,,,,3.35,1.59,4.60,1.54,1.44,0.96,1.26,,
October,,,,1.39,0.88,2.78,1.64,1.08,1.11,2.96,,
November,,,,2.56,1.36,3.23,2.49,3.28,3.81,0.72,,
December,,,,0.58,2.28,0.88,3.93,1.15,0.81,1.06,,
Total,,,,20.05,17.48,24.56,23.20,15.93,23.38,17.24,,
Calc annual,0.00,0.00,0.00,20.05,17.48,24.56,23.20,15.93,23.38,17.24,,
Difference,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,,
