"SKIPTON COCK HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,5.45,,,,,,,,
February,,,,2.94,,,,,,,,
March,,,,1.25,,,,,,,,
April,,,,2.51,,,,,,,,
May,,,,0.87,,,,,,,,
June,,,,3.49,,,,,,,,
July,,,4.44,3.22,,,,,,,,
August,,,3.21,2.15,,,,,,,,
September,,,2.23,6.56,,,,,,,,
October,,,4.45,6.15,,,,,,,,
November,,,5.98,3.82,,,,,,,,
December,,,3.97,3.14,,,,,,,,
Total,,,,41.55,,,,,,,,
Calc annual,0.00,0.00,24.28,41.55,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
