"YEOVIL (HENDFORD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.70,1.99,1.71,3.68,3.67,2.89,3.76,3.37,0.94,1.61,,
February,4.90,4.37,2.15,5.68,2.45,4.54,0.69,0.61,1.04,1.40,,
March,1.28,2.00,1.84,1.28,3.38,1.36,3.00,1.82,3.21,2.04,,
April,1.86,1.47,4.74,1.14,2.70,3.53,2.47,1.25,2.13,2.82,,
May,1.51,0.95,2.44,1.67,1.11,3.54,2.40,2.74,1.71,1.97,,
June,2.18,3.25,2.78,3.77,4.00,1.36,0.56,0.97,2.63,0.94,,
July,5.42,2.02,4.33,3.37,3.82,0.17,2.32,1.30,5.19,2.69,,
August,0.61,5.51,2.90,0.89,1.31,1.78,1.43,1.42,1.29,2.63,,
September,4.19,1.85,3.25,6.40,1.89,6.27,2.32,2.62,0.85,1.43,,
October,5.61,1.39,6.32,3.08,0.85,4.84,4.66,2.65,1.57,4.71,,
November,3.74,5.11,4.30,4.32,1.70,3.64,3.86,3.21,7.00,1.06,,
December,3.68,3.29,3.72,0.94,2.54,1.50,6.87,1.96,3.26,2.01,,
Total,35.68,33.20,40.48,36.22,29.42,35.42,34.34,23.92,30.82,25.31,,
Calc annual,35.68,33.20,40.48,36.22,29.42,35.42,34.34,23.92,30.82,25.31,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
