"WEST BROMWICH AND HANDSWORTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.70,1.59,3.21,4.23,3.03,1.96,3.61,,,,,
February,2.80,3.17,3.30,3.61,1.74,3.26,0.77,,,,,
March,2.02,2.46,1.89,0.96,2.82,1.16,4.06,,,,,
April,1.69,0.94,4.00,1.11,1.61,3.27,2.13,,,,,
May,2.09,1.30,3.28,1.59,1.15,2.67,6.22,,,,,
June,3.12,1.96,4.72,3.84,2.84,3.66,1.29,,,,,
July,6.18,1.52,3.59,4.83,2.83,0.47,3.05,,,,,
August,0.79,4.73,2.46,0.97,1.97,2.73,1.48,,,,,
September,3.79,1.76,2.41,6.12,1.35,3.66,2.40,,,,,
October,5.26,3.16,5.62,2.89,1.57,4.74,3.97,,,,,
November,1.56,3.25,4.32,4.63,1.59,3.31,1.91,,,,,
December,3.43,2.78,4.59,1.10,2.45,1.29,4.28,,,,,
Total,33.43,28.62,43.39,35.88,24.95,32.18,35.17,,,,,
Calc annual,33.43,28.62,43.39,35.88,24.95,32.18,35.17,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
