"KIRRIEMUIR LINTRATHEN CREICH HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.55,0.75,2.50,4.80,3.40,2.65,2.90,3.05,4.75,1.85,,
February,3.60,3.65,3.00,6.30,3.15,4.45,3.00,2.25,0.55,1.85,,
March,2.30,3.30,3.10,3.05,3.95,2.25,6.00,0.75,2.70,1.35,,
April,2.30,1.00,3.30,1.45,1.75,2.45,1.00,2.30,1.55,4.05,,
May,0.70,1.85,2.45,2.00,2.00,4.60,3.60,0.45,3.05,3.00,,
June,2.55,3.30,3.65,2.95,0.65,1.45,1.00,0.00,3.40,0.85,,
July,4.10,3.40,5.75,5.95,6.45,1.45,3.95,3.15,4.15,2.20,,
August,1.20,3.00,2.15,3.85,2.90,3.00,1.40,3.00,2.60,6.90,,
September,2.85,4.55,2.60,2.85,2.80,4.85,4.20,2.25,0.80,1.05,,
October,0.80,5.00,5.80,2.45,3.55,2.55,3.80,1.15,3.50,3.25,,
November,3.05,5.25,3.65,3.05,2.75,3.65,2.75,2.50,6.30,1.45,,
December,2.10,2.60,3.55,1.60,2.90,2.10,2.80,2.00,3.35,2.35,,
Total,27.10,37.65,41.50,40.30,36.25,35.45,36.40,22.85,36.70,30.15,,
Calc annual,27.10,37.65,41.50,40.30,36.25,35.45,36.40,22.85,36.70,30.15,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
