"THERFIELD RECTORY, ROYSTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,971,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.24,1.21,1.39,1.57,1.82,1.72,2.82,1.46,0.81,1.09,,
February,2.31,2.47,1.85,3.40,0.63,1.92,0.31,0.72,1.43,1.81,,
March,0.92,1.55,1.20,0.83,1.06,0.94,1.60,1.39,3.03,1.40,,
April,2.01,1.11,3.13,2.07,1.18,2.37,1.45,1.29,2.13,2.93,,
May,0.81,0.75,1.17,1.32,0.40,3.30,5.06,2.86,0.98,3.94,,
June,2.95,1.94,2.78,3.87,1.76,2.26,0.68,0.56,2.04,1.75,,
July,5.36,2.17,2.40,3.04,2.57,0.46,2.71,0.64,4.13,3.42,,
August,1.23,5.32,1.43,0.97,2.15,1.77,1.56,1.16,2.78,1.89,,
September,3.02,2.15,2.37,4.26,1.90,3.85,1.18,3.47,1.76,2.17,,
October,4.73,2.51,5.60,1.82,1.64,4.91,3.21,1.80,0.78,4.18,,
November,2.01,2.16,3.63,2.52,1.55,3.36,3.07,2.79,3.81,1.01,,
December,2.59,3.64,2.66,1.14,1.90,0.89,2.87,1.32,1.21,1.21,,
Total,28.18,26.98,29.61,26.81,18.56,27.75,26.52,19.46,24.89,26.80,,
Calc annual,28.18,26.98,29.61,26.81,18.56,27.75,26.52,19.46,24.89,26.80,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
