"PLYMPTON, RIDGEWAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.54,,,,,,,,,,,
February,3.96,,,,,,,,,,,
March,2.52,,,,,,,,,,,
April,3.32,,,,,,,,,,,
May,1.28,,,,,,,,,,,
June,1.02,,,,,,,,,,,
July,3.58,,,,,,,,,,,
August,1.35,,,,,,,,,,,
September,4.92,,,,,,,,,,,
October,2.72,,,,,,,,,,,
November,3.84,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,30.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
