"HAMILTON TERRACE WW ST MARYLEBONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.40,1.45,1.38,,,,,,,,,
February,2.45,3.07,1.52,,,,,,,,,
March,0.80,2.26,1.62,,,,,,,,,
April,2.17,0.64,2.98,,,,,,,,,
May,0.36,1.40,1.23,,,,,,,,,
June,4.01,2.00,2.58,,,,,,,,,
July,5.15,2.03,3.38,,,,,,,,,
August,0.44,4.78,1.57,,,,,,,,,
September,4.12,2.34,2.55,,,,,,,,,
October,5.85,2.93,,,,,,,,,,
November,1.99,2.78,,,,,,,,,,
December,3.15,2.66,,,,,,,,,,
Total,30.89,28.34,,,,,,,,,,
Calc annual,30.89,28.34,18.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
