"MONYMUSK CLUNY CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.62,1.12,,1.91,4.44,,,,,,,
February,2.66,4.65,,4.48,1.66,,,,,,,
March,1.06,1.19,,3.56,4.25,,,,,,,
April,2.21,1.18,,1.80,1.14,,,,,,,
May,0.92,2.84,,1.20,1.35,,,,,,,
June,3.97,2.06,,2.03,1.10,,,,,,,
July,4.27,2.90,,4.61,2.70,,,,,,,
August,0.55,3.39,,3.45,1.41,,,,,,,
September,2.76,2.78,,4.26,1.87,,,,,,,
October,2.44,3.70,,1.58,3.05,,,,,,,
November,2.38,2.89,,0.96,2.33,,,,,,,
December,4.90,0.93,,1.52,1.08,,,,,,,
Total,28.74,29.63,,31.36,26.38,,,,,,,
Calc annual,28.74,29.63,0.00,31.36,26.38,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
