"OLD BRIDGE (DROGHEDA)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,0.54,3.50,,
February,,,,,,,,,0.58,2.50,,
March,,,,,,,,,4.37,2.18,,
April,,,,,,,,,2.24,2.67,,
May,,,,,,,,,1.38,3.15,,
June,,,,,,,,,4.39,0.44,,
July,,,,,,,,,5.99,2.15,,
August,,,,,,,,,2.81,7.32,,
September,,,,,,,,,1.03,1.61,,
October,,,,,,,,,1.25,4.59,,
November,,,,,,,,,5.85,2.94,,
December,,,,,,,,,2.57,2.55,,
Total,,,,,,,,,33.00,35.60,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,35.60,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
