"HASTINGS, BUCKSHOLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,0.87,1.19,,3.68,2.72,5.40,2.34,1.64,1.16,,
February,,1.73,1.18,,1.87,3.95,0.52,0.62,2.45,2.53,,
March,,3.24,1.49,,1.90,1.85,1.65,1.26,4.45,1.78,,
April,,0.68,2.55,,1.97,2.26,1.62,1.51,1.14,2.11,,
May,,0.94,1.89,,0.32,2.41,2.78,1.63,1.06,1.57,,
June,,2.52,2.25,,2.24,1.12,1.03,0.69,2.79,0.43,,
July,,1.93,2.69,,1.78,0.58,2.46,0.40,7.51,3.73,,
August,,3.70,2.49,,1.38,0.90,1.54,2.33,1.38,2.06,,
September,,2.64,3.52,,3.77,4.46,1.49,2.91,1.35,1.95,,
October,,3.14,8.09,,2.64,4.53,3.47,1.68,3.05,7.13,,
November,,3.12,3.96,,1.19,3.55,5.23,5.53,3.13,1.19,,
December,,4.35,3.28,,4.65,1.08,5.71,2.28,2.24,1.72,,
Total,,28.86,34.58,,27.39,29.41,32.90,23.18,32.19,27.36,,
Calc annual,0.00,28.86,34.58,0.00,27.39,29.41,32.90,23.18,32.19,27.36,,
Difference,NaN,0.00,0.00,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,,
