"TAYLOR'S GILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.20,,,,,,,,,,
February,27.00,,,,,,,,,,,
March,11.20,,,,,,,,,,,
April,8.70,30.00,,,,,,,,,,
May,8.70,17.10,,,,,,,,,,
June,13.50,19.80,,,,,,,,,,
July,12.00,15.60,,,,,,,,,,
August,6.80,18.20,,,,,,,,,,
September,13.50,6.20,,,,,,,,,,
October,2.50,7.40,,,,,,,,,,
November,20.00,17.10,,,,,,,,,,
December,20.50,14.00,,,,,,,,,,
Total,144.40,146.60,,,,,,,,,,
Calc annual,144.40,146.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
