"BANK NEWTON BANKS HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,3.25,5.41,5.97,1.89,4.60,1.45,1.49,2.07,,
February,,,2.85,2.36,3.27,2.29,0.68,1.37,0.47,2.22,,
March,,,4.09,0.61,2.12,1.71,3.05,1.03,1.73,2.45,,
April,,,3.63,2.11,1.36,1.48,2.99,1.11,1.59,1.74,,
May,,,1.75,0.63,1.87,2.12,3.24,1.84,0.98,2.23,,
June,,,4.46,4.64,0.34,2.56,1.92,0.33,2.43,0.62,,
July,,,4.63,3.34,4.81,1.67,3.69,2.15,4.54,2.99,,
August,,,3.90,2.26,2.12,1.21,1.66,1.79,3.03,4.43,,
September,,,2.91,7.77,2.02,4.07,3.35,5.54,0.83,1.51,,
October,,,4.40,5.89,2.51,3.89,5.04,2.15,0.88,3.93,,
November,,,5.81,3.57,1.50,2.05,3.04,1.90,6.28,1.57,,
December,,,2.98,2.71,5.29,1.63,4.28,2.05,2.41,2.11,,
Total,,,44.66,41.30,33.18,26.57,37.54,22.71,26.66,27.87,,
Calc annual,0.00,0.00,44.66,41.30,33.18,26.57,37.54,22.71,26.66,27.87,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
