"LINCOLN, ST CATHERINE'S",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,3.27,1.97,0.48,1.73,,
February,,,,,,,0.19,0.89,1.15,1.83,,
March,,,,,,,2.63,1.70,2.79,3.52,,
April,,,,,,,1.80,1.21,2.09,2.74,,
May,,,,,,,5.00,1.80,0.60,3.82,,
June,,,,,,,0.84,0.35,1.41,0.77,,
July,,,,,,,2.37,1.08,5.68,1.94,,
August,,,,,,,1.96,1.52,2.63,3.49,,
September,,,,,,,1.35,2.49,1.64,2.41,,
October,,,,,,,3.60,2.22,0.52,5.21,,
November,,,,,,,1.73,2.04,2.96,0.27,,
December,,,,,,,3.66,1.03,1.97,1.57,,
Total,,,,,,,28.40,18.30,23.92,29.30,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,28.40,18.30,23.92,29.30,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,,
