"TARPORLEY OULTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,2.80,,,,,,,
February,,,,,1.25,,,,,,,
March,,,,,2.34,,,,,,,
April,,,,,0.78,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,1.77,,,,,,,
October,,,,,,,,,,,,
November,,,,,2.69,,,,,,,
December,,,,1.46,1.52,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,1.46,13.15,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
