"ELY LITTLEPORT AUDLEY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,0.67,,,,,,,,,,
February,,2.27,,,,,,,,,,
March,,1.25,,,,,,,,,,
April,,1.89,,,,,,,,,,
May,,1.57,,,,,,,,,,
June,,2.45,,,,,,,,,,
July,,2.06,,,,,,,,,,
August,1.50,4.54,,,,,,,,,,
September,3.96,2.40,,,,,,,,,,
October,5.08,2.39,,,,,,,,,,
November,1.92,1.85,,,,,,,,,,
December,2.39,2.63,,,,,,,,,,
Total,,25.97,,,,,,,,,,
Calc annual,14.85,25.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
