"MARESFIELD, STRAWBERRY HALL FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,0.98,1.17,,
February,,,,,,,,,1.23,2.58,,
March,,,,,,,,,3.05,1.86,,
April,,,,,,,,,1.21,2.55,,
May,,,,,,,,,1.53,1.44,,
June,,,,,,,,,3.78,0.36,,
July,,,,,,,,,4.11,3.50,,
August,,,,,,,,,3.08,3.59,,
September,,,,,,,,,0.80,1.08,,
October,,,,,,,,,1.85,7.00,,
November,,,,,,,,,4.74,1.20,,
December,,,,,,,,,2.05,1.92,,
Total,,,,,,,,,28.41,28.25,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.41,28.25,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
