"COMPTON BASSETT GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1493,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.61,1.84,2.04,3.03,3.34,2.78,3.82,2.30,0.76,0.94,,
February,3.72,3.63,1.84,3.98,1.58,3.23,0.88,0.89,1.80,1.92,,
March,1.96,2.14,1.82,1.12,2.27,1.29,1.86,2.03,3.92,2.86,,
April,2.01,0.70,4.25,0.82,1.82,1.92,2.42,1.21,2.08,3.13,,
May,0.92,1.56,1.78,2.06,1.59,2.47,3.60,1.54,1.32,2.09,,
June,1.71,2.43,4.03,2.91,2.75,1.63,0.68,1.05,3.68,1.09,,
July,5.01,2.06,3.76,2.67,2.06,0.34,3.12,1.02,4.21,4.98,,
August,0.99,4.90,2.62,1.40,1.45,2.18,1.37,2.38,1.82,3.18,,
September,4.05,1.97,2.60,3.98,1.91,4.27,2.66,2.48,1.78,1.28,,
October,4.40,1.41,6.05,2.30,0.91,4.31,5.75,2.14,0.84,3.03,,
November,2.92,4.19,4.30,3.60,1.71,4.82,3.48,2.38,5.78,1.21,,
December,3.52,3.46,3.42,1.00,2.89,1.27,6.00,2.07,2.57,1.80,,
Total,31.82,30.29,38.51,28.87,24.28,30.51,35.64,21.49,30.56,27.51,,
Calc annual,31.82,30.29,38.51,28.87,24.28,30.51,35.64,21.49,30.56,27.51,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
