"WREST PARK, AMPTHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.33,0.70,1.15,2.20,1.52,1.57,3.02,1.68,0.69,1.26,,
February,2.37,2.45,1.61,2.77,0.90,2.10,0.44,0.67,1.40,1.54,,
March,1.03,1.51,1.35,0.80,1.00,1.23,1.28,0.86,2.43,1.93,,
April,1.72,0.94,3.18,1.81,1.51,2.82,1.84,1.43,2.66,2.76,,
May,1.02,0.82,1.85,1.73,0.45,2.50,4.28,2.26,0.76,5.00,,
June,1.79,2.03,2.79,2.28,2.44,1.69,0.61,1.14,2.27,1.32,,
July,5.97,1.86,1.84,2.84,2.49,0.38,1.94,0.60,3.62,4.16,,
August,1.33,5.78,1.55,0.99,1.80,1.93,1.54,0.95,2.60,2.02,,
September,5.50,2.09,2.13,3.63,1.70,3.28,1.33,2.97,1.46,2.42,,
October,5.19,2.47,4.76,1.58,1.19,4.62,3.42,1.58,0.84,2.89,,
November,1.63,2.20,4.06,3.02,1.44,2.90,2.76,2.30,4.18,0.91,,
December,2.06,4.75,2.70,0.82,1.97,1.07,3.80,1.11,1.32,0.98,,
Total,29.94,27.60,28.97,24.47,18.41,26.09,26.26,17.55,24.23,27.19,,
Calc annual,29.94,27.60,28.97,24.47,18.41,26.09,26.26,17.55,24.23,27.19,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
