"BATH, ROYAL LITERARY INSTITUTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.51,2.01,1.67,3.26,3.70,2.75,4.69,2.24,0.70,0.85,,
February,3.42,4.06,2.12,3.67,1.38,3.60,0.58,0.47,2.52,1.50,,
March,1.96,1.82,2.00,0.99,2.42,1.06,1.51,2.25,3.57,3.80,,
April,1.63,0.53,4.38,0.81,-999.00,2.44,2.09,1.13,2.34,3.56,,
May,0.73,1.88,1.75,1.04,1.37,3.17,4.97,1.64,1.13,2.19,,
June,1.63,2.78,4.73,3.74,3.82,1.02,0.37,1.23,3.31,1.48,,
July,3.50,2.24,5.92,3.36,3.69,0.21,2.36,0.58,5.84,2.26,,
August,0.82,4.22,4.06,1.26,1.88,3.04,1.59,1.35,2.68,3.24,,
September,4.55,1.70,2.56,4.21,1.85,4.74,2.18,3.14,1.41,1.10,,
October,4.56,1.99,4.80,2.96,0.86,4.53,4.92,2.67,1.00,2.71,,
November,2.78,4.01,4.43,3.17,1.52,5.03,3.75,2.72,6.35,1.10,,
December,3.82,3.87,3.87,0.79,3.22,1.23,6.10,2.14,3.47,1.69,,
Total,29.91,31.11,42.29,29.26,26.62,32.82,35.11,21.56,34.32,25.48,,
Calc annual,29.91,31.11,42.29,29.26,25.71,32.82,35.11,21.56,34.32,25.48,,
Difference,0.00,0.00,0.00,-0.00,0.91,0.00,0.00,0.00,0.00,-0.00,,
