"SKELDALE SMADEN HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,1.72,,
June,,,,,,,,,,0.26,,
July,,,,,,,,,,2.01,,
August,,,,,,,,,,3.47,,
September,,,,,,,,,,0.78,,
October,,,,,,,,,,4.51,,
November,,,,,,,,,,0.73,,
December,,,,,,,,,,1.25,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
