"CIRENCESTER (FURTHER BARTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,3.88,,2.70,,,,,,
February,,,,4.67,,4.05,,,,,,
March,,,,1.35,,1.20,,,,,,
April,,,,1.49,,2.01,,,,,,
May,,,,1.73,,2.53,,,,,,
June,,,,4.51,,1.76,,,,,,
July,,,,3.84,,,,,,,,
August,,,,1.27,,,,,,,,
September,,,,4.91,,,,,,,,
October,,,,3.01,,,,,,,,
November,,,,3.98,,,,,,,,
December,,,,0.55,,,,,,,,
Total,,,,35.19,,,,,,,,
Calc annual,0.00,0.00,0.00,35.19,0.00,14.25,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
