"STRATTON TRELANA POUGHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,1.74,,
February,,,,,,,,,,3.19,,
March,,,,,,,,,,3.54,,
April,,,,,,,,,,1.38,,
May,,,,,,,,,,3.08,,
June,,,,,,,,,,0.34,,
July,,,,,,,,,,3.45,,
August,,,,,,,,,,2.69,,
September,,,,,,,,,,2.16,,
October,,,,,,,,,,4.40,,
November,,,,,,,,,,2.62,,
December,,,,,,,,,,3.28,,
Total,,,,,,,,,,31.87,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.87,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
