"HOCKERING",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.09,1.21,,1.97,1.62,2.38,,,,,,
February,1.68,3.54,,2.80,0.60,2.17,,,,,,
March,0.82,1.64,,1.76,1.02,1.15,,,,,,
April,1.20,1.23,,1.48,1.34,,,,,,,
May,0.83,0.77,,0.93,,,,,,,,
June,3.81,1.70,,2.07,,,,,,,,
July,5.32,1.85,,3.51,1.96,,,,,,,
August,3.11,4.40,,1.15,1.47,,,,,,,
September,2.80,2.54,,4.22,2.51,,,,,,,
October,5.31,2.95,,2.75,3.17,6.08,,,,,,
November,1.94,,,3.94,1.95,,,,,,,
December,2.55,,,2.73,2.74,,,,,,,
Total,29.46,,,29.31,,,,,,,,
Calc annual,29.46,21.83,0.00,29.31,18.38,11.78,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
