"CASTLEWELLAN LOUGH ISLAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.10,0.40,1.60,5.80,5.70,3.80,2.20,3.90,1.60,6.30,,
February,4.40,4.50,5.40,9.20,7.90,6.00,2.20,1.00,0.00,0.40,,
March,1.70,4.60,2.50,1.90,7.40,2.40,3.40,0.70,5.60,3.20,,
April,5.60,0.70,6.40,1.80,2.10,6.60,1.80,1.30,2.80,6.10,,
May,0.10,0.80,2.40,1.30,2.50,2.00,5.70,1.00,4.10,6.30,,
June,3.00,4.00,2.70,0.70,0.30,0.40,1.30,0.80,5.20,0.00,,
July,6.10,0.80,4.70,2.50,3.00,0.80,3.30,3.10,6.60,3.50,,
August,0.30,3.50,4.20,3.50,1.30,2.10,2.00,3.00,1.50,4.60,,
September,4.30,1.20,4.20,9.00,1.90,7.40,2.20,3.10,0.50,2.50,,
October,2.20,2.60,6.60,4.00,1.70,4.00,9.10,2.50,1.20,7.60,,
November,3.50,5.70,6.30,2.70,4.30,5.00,3.80,4.00,8.40,0.90,,
December,0.90,4.40,4.80,0.90,2.50,0.40,5.30,2.10,5.80,3.30,,
Total,33.20,33.20,51.80,43.30,40.60,40.90,42.30,26.50,43.30,44.70,,
Calc annual,33.20,33.20,51.80,43.30,40.60,40.90,42.30,26.50,43.30,44.70,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
