"CORK SUNDAY'S WELL ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,3.26,6.63,5.44,3.60,3.03,,,,,
February,,,4.19,6.88,6.26,6.29,3.29,,,,,
March,,,1.76,1.78,4.60,2.61,4.94,,,,,
April,,,4.68,2.66,1.71,3.73,2.38,,,,,
May,,,2.42,1.35,1.47,2.91,2.80,,,,,
June,,,3.07,2.30,0.83,1.01,1.17,,,,,
July,,,4.50,3.50,2.67,1.29,4.79,,,,,
August,,,2.79,4.12,0.93,3.63,2.58,,,,,
September,,,1.59,5.02,1.83,4.60,3.78,,,,,
October,,,5.14,2.85,1.47,2.35,5.39,,,,,
November,,,4.42,4.03,3.16,2.89,2.24,,,,,
December,,,4.56,1.06,3.84,1.66,4.12,,,,,
Total,,,42.38,42.18,34.21,36.57,40.51,,,,,
Calc annual,0.00,0.00,42.38,42.18,34.21,36.57,40.51,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
