"GUISBOROUGH, HUTTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.46,1.33,1.35,2.34,3.50,3.03,4.42,2.17,1.12,1.59,,
February,1.73,3.44,1.19,2.96,1.06,1.22,1.04,0.75,1.83,1.61,,
March,1.90,2.36,3.06,2.42,2.44,2.19,2.90,2.14,4.51,2.97,,
April,2.22,1.56,4.88,1.47,2.81,2.71,3.26,1.07,2.57,2.43,,
May,1.77,1.24,1.49,3.27,0.48,4.07,3.66,2.67,0.81,2.06,,
June,3.60,1.85,4.84,2.55,0.97,2.73,0.92,0.27,1.98,0.36,,
July,4.42,5.69,2.96,5.99,2.83,0.76,7.24,1.72,6.08,3.24,,
August,1.74,5.67,3.34,1.91,1.36,3.33,2.33,2.18,2.64,5.03,,
September,6.21,4.81,2.55,3.96,1.47,2.77,1.98,4.17,2.32,1.74,,
October,9.00,4.13,5.50,3.49,2.42,6.28,3.57,4.03,0.68,7.46,,
November,3.03,2.55,4.51,2.11,2.63,2.16,3.24,3.57,4.47,1.47,,
December,4.14,3.51,4.19,2.07,2.19,1.24,5.75,3.00,1.01,2.26,,
Total,40.22,38.14,39.86,34.54,24.16,32.49,40.31,27.74,30.02,32.22,,
Calc annual,40.22,38.14,39.86,34.54,24.16,32.49,40.31,27.74,30.02,32.22,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
