"ALTHORP HOUSE, NORTHAMPTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1115,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.41,0.96,1.46,2.85,2.12,1.67,2.72,2.40,1.15,0.73,,
February,2.70,2.87,1.94,3.64,0.83,2.49,0.50,0.59,2.75,1.82,,
March,1.32,1.69,1.38,1.03,1.34,0.97,1.73,1.39,2.79,2.66,,
April,1.62,0.71,3.23,1.58,1.40,2.25,2.17,1.38,1.67,2.51,,
May,1.07,0.92,2.05,1.55,1.40,2.64,4.22,2.46,0.86,3.62,,
June,2.28,2.15,2.79,3.49,1.31,2.58,1.07,1.39,1.62,0.73,,
July,8.73,2.67,3.60,3.66,4.32,0.41,2.73,0.76,6.54,2.47,,
August,1.08,4.25,1.60,0.88,2.01,2.59,1.35,1.22,1.72,1.94,,
September,3.51,1.71,3.01,4.74,1.61,3.83,1.79,1.89,1.84,2.89,,
October,4.81,3.18,5.26,1.66,1.13,3.95,4.55,2.11,0.41,2.63,,
November,2.18,2.88,3.68,3.06,1.32,3.13,1.85,1.84,3.45,1.13,,
December,3.22,3.07,2.87,0.88,1.80,0.83,3.69,1.49,1.69,1.55,,
Total,32.93,27.06,32.87,29.02,20.59,27.34,28.37,18.92,26.49,24.68,,
Calc annual,32.93,27.06,32.87,29.02,20.59,27.34,28.37,18.92,26.49,24.68,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
