"TRALEE CASTLEMORRIS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.87,1.30,4.78,7.29,4.43,3.14,4.16,5.42,,,,
February,4.24,3.84,3.16,8.06,5.30,4.37,2.77,3.90,,,,
March,1.57,3.51,2.52,1.64,5.16,2.62,4.37,1.45,,,,
April,4.25,0.94,4.25,2.17,1.89,2.98,3.11,2.46,,,,
May,1.41,2.13,2.68,2.87,2.62,2.99,2.98,,,,,
June,4.12,5.05,2.88,2.27,1.26,1.46,1.10,,,,,
July,5.29,1.68,6.59,4.85,3.58,1.57,4.91,,,,,
August,3.26,5.80,2.90,4.07,1.42,2.27,3.68,,,,,
September,2.61,2.46,3.63,3.60,2.76,4.22,4.28,,,,,
October,1.44,1.89,4.40,4.28,2.99,4.41,5.24,,,,,
November,4.39,6.01,6.52,5.82,4.91,2.23,4.83,,,,,
December,4.19,6.19,2.92,2.91,4.09,2.02,6.82,,,,,
Total,37.64,40.80,47.23,49.83,40.41,34.28,48.25,,,,,
Calc annual,37.64,40.80,47.23,49.83,40.41,34.28,48.25,13.23,0.00,0.00,,
Difference,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
