"BORRIS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,0.61,1.89,3.25,2.68,,
February,,,,,,2.51,3.20,0.71,0.54,1.88,,
March,,,,,,4.37,2.36,1.42,1.67,,,
April,,,,,,3.84,2.05,0.15,0.47,,,
May,,,,,,1.20,2.51,0.70,2.83,,,
June,,,,,,0.89,2.15,0.07,4.43,1.14,,
July,,,,,0.98,,1.31,0.28,1.82,1.24,,
August,,,,,0.22,,,,,4.51,,
September,,,,,0.54,2.72,,,,0.50,,
October,,,,,0.53,2.50,5.03,0.82,1.70,3.52,,
November,,,,,0.23,1.89,2.23,3.43,4.75,1.57,,
December,,,,,0.24,0.38,3.60,2.39,5.03,3.16,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,2.74,20.30,25.05,11.86,26.49,20.20,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
