"KILLARNEY GAP OF DUNLOE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,17.25,14.50,12.25,10.00,15.75,7.25,12.50,,
February,,,,13.50,11.70,11.20,7.20,4.75,2.50,9.50,,
March,,,,4.50,12.00,8.00,10.50,4.75,11.50,5.00,,
April,,,,5.00,3.50,5.50,5.50,4.00,5.00,6.00,,
May,,,3.50,7.25,7.20,5.50,8.50,3.25,6.50,7.00,,
June,,,6.20,4.50,2.20,2.00,1.50,1.25,5.50,,,
July,,,11.60,7.80,7.70,3.20,8.75,5.00,7.50,,,
August,,,8.20,10.00,3.10,6.00,6.00,5.50,7.75,,,
September,,,4.50,6.50,7.00,12.50,9.50,6.50,3.50,5.20,,
October,,,10.00,8.25,8.50,10.70,11.50,6.50,7.50,7.70,,
November,,,14.50,12.00,9.50,8.10,10.75,8.50,8.50,8.00,,
December,,,10.10,7.75,15.00,4.25,11.50,10.00,16.50,10.80,,
Total,,,,104.30,101.90,89.20,101.20,75.75,89.50,83.20,,
Calc annual,0.00,0.00,68.60,104.30,101.90,89.20,101.20,75.75,89.50,71.70,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,11.50,,
