"MATLOCK BATH LOWER TOWER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.33,0.65,3.29,5.00,5.36,3.93,5.42,2.91,1.33,1.35,,
February,3.40,6.28,2.56,3.85,3.42,3.15,0.59,0.56,1.53,2.26,,
March,2.77,4.48,2.80,1.41,3.61,2.10,3.91,1.79,3.42,3.73,,
April,1.69,1.24,4.40,2.58,2.58,1.63,2.04,1.53,1.72,2.88,,
May,2.13,2.35,2.33,1.44,1.68,2.34,6.54,2.06,1.50,3.15,,
June,2.48,2.55,5.86,3.43,2.23,3.83,1.24,0.53,2.23,0.52,,
July,5.78,1.61,4.08,3.03,4.28,1.03,3.56,1.72,5.66,3.25,,
August,2.93,5.89,3.14,1.66,1.87,3.40,1.97,2.44,3.20,3.44,,
September,4.58,2.29,2.43,6.82,2.65,3.59,1.94,2.92,1.13,2.50,,
October,4.95,4.53,6.07,4.06,1.76,7.02,5.52,2.11,1.01,3.86,,
November,4.33,5.04,6.05,3.91,1.50,3.63,2.18,1.98,5.06,1.46,,
December,5.13,3.60,6.89,2.03,3.72,1.18,4.83,2.67,3.22,2.25,,
Total,40.50,40.51,49.90,39.22,34.66,36.83,39.74,23.22,31.01,30.65,,
Calc annual,40.50,40.51,49.90,39.22,34.66,36.83,39.74,23.22,31.01,30.65,,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,,
