"TULLOGHER (NEW ROSS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.81,3.37,,,,,,,,,,
February,4.97,5.50,,,,,,,,,,
March,5.16,3.61,,,,,,,,,,
April,3.52,2.13,,,,,,,,,,
May,0.92,2.61,,,,,,,,,,
June,2.20,5.91,,,,,,,,,,
July,7.09,2.82,,,,,,,,,,
August,1.70,5.28,,,,,,,,,,
September,3.04,3.46,,,,,,,,,,
October,3.80,3.15,,,,,,,,,,
November,4.79,6.98,,,,,,,,,,
December,3.61,4.63,,,,,,,,,,
Total,42.61,49.45,,,,,,,,,,
Calc annual,42.61,49.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
