"BRADFORD STUBDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3268,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,0.59,5.31,8.06,8.04,3.21,8.03,3.02,2.38,2.31,,
February,,6.30,4.09,3.69,4.11,4.71,1.24,1.15,0.71,2.92,,
March,,6.33,5.22,1.56,3.11,2.87,5.69,2.51,4.61,2.99,,
April,,2.06,5.24,3.07,1.92,2.71,3.63,1.49,3.60,3.83,,
May,,2.97,1.80,1.17,2.74,3.57,5.26,2.01,1.56,2.76,,
June,,2.60,5.72,4.01,1.27,4.01,2.37,0.25,3.00,0.87,,
July,,5.60,5.92,4.22,6.20,1.88,6.16,2.13,7.53,3.98,,
August,,5.22,2.55,2.68,1.50,1.97,2.18,2.03,4.43,5.40,,
September,,3.13,2.29,8.77,3.13,7.18,3.80,5.46,1.35,2.35,,
October,,5.03,5.90,6.70,2.95,7.83,7.07,3.21,1.85,5.92,,
November,,6.74,8.33,6.47,2.26,4.57,4.31,3.95,11.21,1.36,,
December,,4.93,6.91,3.93,8.05,2.02,7.13,3.72,3.34,3.65,,
Total,,51.50,59.28,54.33,45.28,46.53,56.87,30.93,45.57,38.34,,
Calc annual,0.00,51.50,59.28,54.33,45.28,46.53,56.87,30.93,45.57,38.34,,
Difference,NaN,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
