"LOCH SUNART, GLENBORRODALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,4.40,1.02,6.66,6.78,10.86,4.87,6.61,9.04,8.59,10.26,,
February,7.85,4.28,5.89,10.30,9.25,9.44,3.12,5.73,5.48,4.41,,
March,3.45,5.63,6.73,2.85,9.15,5.02,3.64,3.36,4.90,5.73,,
April,4.61,1.37,4.81,3.78,1.67,3.11,4.32,4.21,5.66,4.77,,
May,2.72,2.60,3.16,4.52,4.68,4.02,3.60,1.59,6.22,3.52,,
June,2.74,5.39,4.17,3.50,2.17,3.89,2.33,3.48,4.82,1.18,,
July,3.39,6.41,6.70,4.03,5.34,3.65,4.69,5.47,3.66,1.45,,
August,1.61,6.01,4.08,5.92,7.09,3.60,3.73,5.20,7.86,8.00,,
September,5.15,3.12,5.49,4.21,5.38,13.02,7.26,5.95,4.60,4.64,,
October,1.99,4.95,3.93,7.14,10.47,7.03,6.17,6.53,6.61,6.53,,
November,7.31,10.70,8.46,8.09,10.95,5.21,8.44,7.80,10.59,8.36,,
December,7.06,10.08,6.36,12.28,8.70,10.65,8.03,9.90,10.33,12.14,,
Total,52.28,61.56,66.44,73.40,85.71,73.51,61.94,68.26,79.32,70.99,,
Calc annual,52.28,61.56,66.44,73.40,85.71,73.51,61.94,68.26,79.32,70.99,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
