"WOODBRIDGE, MELTON ASYLUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1357,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,,,
February,,,,,,,,,,1.94,,
March,,,,,,,,,,1.07,,
April,,,,,,,,,,1.72,,
May,,,,,,,,,,3.31,,
June,,,,,,,,,,2.96,,
July,,,,,,,,,,2.85,,
August,,,,,,,,,,3.69,,
September,,,,,,,,,,2.10,,
October,,,,,,,,,,4.88,,
November,,,,,,,,,,1.24,,
December,,,,,,,,,,1.07,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.83,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
