"BINGFIELD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.71,1.95,1.10,3.00,4.40,1.97,2.49,1.16,1.39,0.75,,
February,1.74,3.05,0.20,1.10,1.50,0.70,1.86,0.92,1.10,1.17,,
March,0.96,3.30,3.00,1.58,2.10,1.67,3.58,2.46,3.58,2.19,,
April,2.89,1.70,2.70,1.50,1.50,1.71,1.57,0.55,2.00,4.26,,
May,1.89,2.10,1.10,1.60,1.60,2.91,3.22,2.29,0.45,1.39,,
June,1.59,1.60,3.80,1.60,0.20,1.08,1.27,0.25,2.27,0.25,,
July,6.26,4.20,3.10,4.50,4.20,1.05,3.27,1.33,4.19,3.83,,
August,0.71,5.70,2.90,2.60,0.90,3.11,2.49,2.46,2.10,2.97,,
September,4.17,5.10,2.20,5.20,2.00,2.35,2.46,4.59,1.27,1.06,,
October,4.68,4.50,3.80,2.40,1.70,3.20,5.23,2.00,0.84,4.95,,
November,3.27,1.70,3.60,1.80,1.30,2.11,4.09,3.45,3.89,0.89,,
December,2.68,3.10,6.20,2.60,2.64,1.37,4.60,2.65,0.69,0.92,,
Total,31.55,38.00,33.70,29.48,24.04,23.23,36.13,24.11,23.77,24.63,,
Calc annual,31.55,38.00,33.70,29.48,24.04,23.23,36.13,24.11,23.77,24.63,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
