"DUNSE CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,4.20,1.22,1.66,0.87,,
February,,,,,,,0.74,0.53,2.43,1.45,,
March,,,,,,,3.33,2.22,2.97,2.64,,
April,,,,,,,1.37,1.07,2.47,4.13,,
May,,,,,,,4.05,2.13,0.86,2.12,,
June,,,,,,,1.39,0.65,2.97,0.66,,
July,,,,,,,3.74,2.42,4.92,4.89,,
August,,,,,,,1.70,1.73,2.19,4.75,,
September,,,,,,,1.89,4.84,0.72,1.53,,
October,,,,,,,3.69,1.63,1.13,5.84,,
November,,,,,,,1.92,4.32,5.27,0.76,,
December,,,,,,,2.30,2.74,0.92,1.05,,
Total,,,,,,,30.32,25.50,28.51,30.69,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,30.32,25.50,28.51,30.69,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,,
