"KNYPERSLEY (CONGLETON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.16,0.51,3.16,5.20,3.72,2.39,4.64,3.31,2.63,1.69,,
February,3.37,3.78,2.25,3.32,2.58,4.36,0.51,1.32,2.14,2.66,,
March,2.28,3.04,2.91,1.45,3.37,1.96,2.22,2.04,2.98,3.91,,
April,3.23,1.39,5.70,1.76,2.35,2.85,1.67,0.88,2.00,2.79,,
May,3.22,3.32,2.37,1.62,2.44,2.19,5.02,2.13,0.93,3.80,,
June,4.45,2.98,9.85,3.13,2.32,2.07,1.90,1.28,3.42,1.16,,
July,7.93,1.99,6.11,4.97,4.28,1.30,2.83,1.39,5.63,4.12,,
August,3.10,6.58,4.22,1.26,1.87,1.96,2.60,1.88,3.63,5.27,,
September,5.58,1.96,2.82,6.86,4.07,4.53,1.86,3.31,0.98,2.88,,
October,3.79,4.01,6.97,7.07,2.12,4.62,6.28,2.66,1.00,3.46,,
November,4.66,3.41,7.80,4.75,2.41,2.96,3.84,1.58,4.56,2.42,,
December,6.75,5.61,7.23,2.75,3.25,1.51,6.96,4.18,4.09,3.76,,
Total,49.52,38.58,61.39,44.14,34.78,32.70,40.33,25.96,33.99,37.92,,
Calc annual,49.52,38.58,61.39,44.14,34.78,32.70,40.33,25.96,33.99,37.92,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
