"STAPLETON PARK GARDENS, PONTEFRACT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,2.33,2.60,2.42,1.25,2.69,1.95,0.38,1.29,,
February,,,1.49,1.95,2.44,2.03,0.38,0.53,1.28,1.17,,
March,,,1.48,1.37,1.18,1.16,1.32,1.04,2.58,2.76,,
April,,,3.45,2.49,1.69,1.66,1.59,0.79,2.16,2.35,,
May,,,0.85,1.21,1.13,1.65,3.94,2.02,0.43,3.36,,
June,,,3.66,2.26,0.64,2.53,0.66,0.10,2.29,0.53,,
July,,,4.82,2.32,2.18,0.90,5.93,0.97,5.00,1.12,,
August,,,1.79,1.02,0.36,1.81,1.81,1.43,1.93,4.34,,
September,,,1.46,4.77,1.72,1.79,0.88,2.16,1.01,1.21,,
October,,,5.39,3.28,1.03,4.11,3.48,1.99,0.86,3.02,,
November,,,2.53,1.61,-999.00,2.53,1.03,1.37,4.33,0.63,,
December,,,0.79,1.12,2.16,0.47,4.09,0.96,1.56,1.72,,
Total,,,30.04,26.00,17.46,21.89,27.80,15.31,23.81,23.50,,
Calc annual,0.00,0.00,30.04,26.00,16.95,21.89,27.80,15.31,23.81,23.50,,
Difference,NaN,NaN,0.00,-0.00,0.51,0.00,0.00,-0.00,0.00,0.00,,
