"FONNEREAU RD. IPSWICH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.09,,,,,,,,,,,
February,1.67,,,,,,,,,,,
March,0.76,,,,,,,,,,,
April,1.40,,,,,,,,,,,
May,0.47,,,,,,,,,,,
June,2.29,,,,,,,,,,,
July,3.41,,,,,,,,,,,
August,1.41,,,,,,,,,,,
September,2.27,,,,,,,,,,,
October,3.61,,,,,,,,,,,
November,2.57,,,,,,,,,,,
December,2.28,,,,,,,,,,,
Total,22.23,,,,,,,,,,,
Calc annual,22.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
