"STRATFORD ON AVON SNITTERFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,,0.80,,
February,,,,,,,,,,1.53,,
March,,,,,,,,,,2.72,,
April,,,,,,,,,,3.03,,
May,,,,,,,,,,3.78,,
June,,,,,,,,,,0.67,,
July,,,,,,,,,,2.33,,
August,,,,,,,,,,2.95,,
September,,,,,,,,,,2.09,,
October,,,,,,,,,,2.57,,
November,,,,,,,,,,1.23,,
December,,,,,,,,,,1.55,,
Total,,,,,,,,,,25.25,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.25,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
