"LOUTH WESTGATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.19,0.74,1.99,3.18,2.49,2.20,3.17,1.94,1.29,1.36,,
February,2.17,3.02,1.10,3.51,1.52,3.07,0.58,0.55,1.44,2.26,,
March,1.88,2.35,1.47,1.41,1.87,1.50,3.38,1.96,2.53,2.98,,
April,2.07,1.84,3.18,1.45,1.24,1.90,1.68,1.29,1.92,3.10,,
May,0.74,1.05,1.78,1.69,0.89,1.54,3.99,2.22,1.13,3.52,,
June,3.66,1.80,3.40,4.34,0.82,2.55,0.95,0.13,1.67,0.51,,
July,6.39,2.32,1.72,4.19,2.65,0.74,2.33,1.11,6.26,2.62,,
August,2.13,4.36,4.27,1.36,1.04,1.90,1.75,3.43,2.00,3.82,,
September,4.66,3.45,2.53,5.50,1.27,4.73,0.94,2.50,2.28,2.91,,
October,6.32,2.83,5.12,3.09,1.81,5.43,4.42,4.15,0.80,4.21,,
November,2.92,2.80,3.52,3.80,1.98,2.73,2.34,2.92,2.89,1.65,,
December,2.48,2.75,4.17,1.97,2.92,0.76,4.49,1.45,1.83,1.58,,
Total,35.61,29.31,34.25,35.49,20.50,29.05,30.02,23.65,26.04,30.52,,
Calc annual,35.61,29.31,34.25,35.49,20.50,29.05,30.02,23.65,26.04,30.52,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
