WORCESTER BOUGHTON PARK,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6133,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.28,0.57,,,,,,,,,,
February,3.08,1.58,,,,,,,,,,
March,0.79,1.85,,,,,,,,,,
April,2.15,,,,,,,,,,,
May,1.32,,,,,,,,,,,
June,3.20,,,,,,,,,,,
July,1.97,,,,,,,,,,,
August,5.36,,,,,,,,,,,
September,0.71,,,,,,,,,,,
October,2.93,,,,,,,,,,,
November,3.76,,,,,,,,,,,
December,4.24,,,,,,,,,,,
Total,31.79,,,,,,,,,,,
Calc annual,31.79,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
