"LINCOLN THE CLOSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2727,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,,,,0.60,1.64,,
February,,,,,,,,,1.51,2.05,,
March,,,,,,,,,2.54,3.10,,
April,,,,,,,,,2.01,2.52,,
May,,,,,,,,,0.63,3.93,,
June,,,,,,,,,1.34,0.77,,
July,,,,,,,,,5.56,2.10,,
August,,,,,,,,,2.27,2.69,,
September,,,,,,,,,1.89,2.06,,
October,,,,,,,,,0.53,4.77,,
November,,,,,,,,,2.75,0.64,,
December,,,,,,,,,1.80,1.55,,
Total,,,,,,,,,23.43,27.82,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.43,27.82,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,,
