"FOWNHOPE (MORNEY CROSS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2224,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.42,2.69,3.79,1.17,3.60,2.25,3.73,3.25,3.99,1.02,5.57,
February,0.54,0.19,3.02,5.91,0.24,3.59,1.62,2.71,1.93,0.96,0.72,
March,3.34,1.37,2.59,1.26,1.28,0.73,0.33,2.41,2.67,0.17,2.50,
April,4.37,0.64,2.28,2.39,2.36,1.49,2.72,1.20,1.37,0.94,3.19,
May,1.59,0.97,0.67,1.28,5.61,2.73,2.16,1.02,1.00,2.29,1.82,
June,3.20,0.68,0.80,0.34,1.82,0.00,1.46,2.76,2.84,1.77,0.39,
July,4.57,1.02,3.86,2.34,4.45,2.14,2.09,3.97,1.62,2.32,3.01,
August,0.76,2.89,2.30,1.24,2.68,2.84,2.43,4.62,2.69,1.31,3.10,
September,1.93,1.17,1.77,1.71,4.84,3.93,0.77,4.74,0.94,1.00,3.43,
October,2.79,1.30,0.38,5.13,3.71,2.61,2.59,2.20,5.92,4.77,2.69,
November,0.72,2.04,0.89,1.53,2.58,1.24,6.37,2.84,2.74,7.82,3.51,
December,2.83,1.47,4.28,1.81,3.40,3.00,0.43,2.69,2.12,6.16,3.38,
Total,30.06,16.43,26.63,26.11,36.57,26.55,26.70,34.41,29.83,30.53,33.31,
Calc annual,30.06,16.43,26.63,26.11,36.57,26.55,26.70,34.41,29.83,30.53,33.31,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
