LOCHMABEN ESTHWAITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY084823,Long,-3.438028,Lat,55.126577,Elevation,166,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,1.71,4.68,2.05,2.62,1.22,2,,,,,5.19,3.19,2.13,5.03,1.93,3.97,4.24,2.35,1.44,4.5,4.52,3.44,3.3,5.8,2.34,5.13,3.45,5.4,7.46,5.03,2.97,5.03,3.78,5.96,4.56,9.38,1.85,5.91,4.89,5.25,,,,,,,,
February,,,,5.21,7.22,1.15,2.16,2.52,4.37,,,,,4.21,2.9,1.97,2.38,2.55,3.27,1.85,5.24,4.93,3.15,2.36,5.97,8.15,3.95,1.24,5.01,0.98,3.29,0.39,,5.96,0.75,5.26,5.6,2.9,4.08,1.93,0.19,3.45,0.08,,,,,,,,
March,,,,1.52,1.86,2.97,4.34,6,0.99,,,,,5.74,3.83,4.9,2.71,3.77,4.29,4.21,2.84,1.16,5.14,3.91,4.92,1.79,1.6,2.29,1.53,3.97,4.61,5.3,2.14,1.75,1.39,1.11,1.65,3.58,5.11,1.41,2.92,1.08,3.54,,,,,,,,
April,,,,1.25,1.83,2.43,1.53,2.8,4.09,,,,,1.26,3.34,3.63,1.44,2.72,1.65,3.92,3.42,3.84,0.67,4.38,1.98,2.62,2.73,2.28,0.82,2.28,3,1.57,2.54,4.8,3.56,4.99,2.62,2.73,1.27,0.99,1.9,1.7,3.19,,,,,,,,
May,,,,2.28,4.2,0.33,0.66,2.34,2.41,,,,,3.04,2.71,2.98,6.17,5.08,3.3,2.87,2.48,2.08,1.42,3.75,2.67,1.81,3.8,2.95,2.34,0.91,5.41,2.67,2.82,2.1,3.99,5.61,3.68,2.8,1.51,3.36,1.64,3.88,2.88,,,,,,,,
June,,,,1.85,3.99,1.46,3.98,3.27,2.51,,,,,1.94,3.74,2.62,1.45,6.34,2.75,3.02,1.57,2.14,5.71,2.66,0.53,0.8,2.47,2.68,1.35,2.18,1.69,0.59,2.1,1.23,1.98,0.51,3.45,4.21,6.72,2.66,2.52,6.89,,,,,,,,,
July,,,,3.09,2.72,7.08,5.34,1.89,0.42,,,,,4.72,3.36,3.18,2.74,2.93,3.34,4.09,5.4,1.41,3.53,0.81,2.94,3.72,5.98,2.24,3.64,1.17,4.45,5.3,5.83,3.64,4.06,1.88,4.03,7.13,3.63,5.29,5.69,5.75,,,,,,,,,
August,,,,4.96,3.36,5.91,1.82,7.42,4.84,,,,,5.74,4.71,3.64,7.88,4.79,3.88,1.97,7.92,2.62,6.49,1.25,3.32,2.8,4.31,7.39,4,3.86,4.3,6.44,3.28,9.4,5.31,5.16,4.65,6.69,7.92,6.47,7.82,1.67,,,,,,,,,
September,,,,2.25,0.32,0.63,4.77,3.21,2.31,,,,,3.69,1.7,2.33,1.13,0.6,4.54,1.93,1.02,2.25,2.19,2.27,1.84,1.34,2.38,4.09,6.53,3.46,2.31,2.25,2.78,5.12,5.64,3.13,4.15,6.85,2.37,0.62,2.76,1.33,,,,,,,,,
October,,,,5.07,3.72,3.61,3.3,2.55,3.51,,,,,9.85,2.2,2.57,4.2,7.72,2.2,10.1,2.75,3.55,3.83,3.55,1.43,2.38,7.3,5.84,5.95,1.95,2.21,3.07,2.78,6.55,3.42,5.14,4.42,4.36,8.5,5.71,7.7,2.55,,,,,,,,,
November,,,3.38,1.96,5.43,5.83,1.52,3.84,3.42,,,,,3.18,2.6,3.95,2.95,3.16,2.99,1.37,4.57,4.81,3.47,4.91,4.44,2.62,3.94,4.01,3.24,3.59,2.68,2.31,1.74,4.03,2.97,2.32,5.88,4.78,5.57,6.92,4.34,9.52,,,,,,,,,
December,,,1.86,5.85,4.28,3.62,4.46,7.82,5.01,,,,,3.28,2.57,1.67,3.13,6.19,3.95,5.56,4.35,7.17,5.77,2.55,6.12,6.94,4.49,2.63,4.57,7.11,4.55,5.84,4.39,4.16,7.65,3.29,1.31,1.59,4.41,7.55,4.36,3.36,,,,,,,,,
Total,,,,37,43.61,37.07,36.5,44.88,35.88,,,,,51.84,36.85,35.57,41.21,47.78,40.13,45.13,43.91,37.4,45.87,36.92,39.6,38.27,48.75,39.98,44.11,34.91,43.9,43.19,,51.71,45.75,42.18,47.4,52.18,60.47,44.76,47.75,46.07,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1922 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
