MERSTHAM-GATTON-POINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ282519,Long,-0.16332,Lat,51.25189,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.55,,1.41,4.21,2.18,2.7,2.16,2.09,1.41,5.3,5.38,3.47,5.31,2.28,2.33,3.37,6.13,2.17,2.45,2.58,2.61,4.12,1.25,1.24,3.34,2.43,1.54,1.67,3.15,4.57,2.21,2.91,3.11,3.06
February,,,,,,,,4.58,,0.48,0.97,2.41,0.67,2.52,0.33,3.61,1.92,4.51,0.86,1.76,2.3,2.88,0.83,1.68,0.99,1.93,2.67,1.48,2.24,1.28,5.1,6.79,0.87,1.62,2.32,1.65,0.55,4.01,2.47,0.14,2.27
March,,,,,,,,3.72,,0.02,3.05,0.37,1.5,3.59,2.52,0.51,1.65,3.6,0.37,1.76,3.22,3.68,1.96,0.41,0.12,1.28,1.45,6.11,0.86,1.27,1.49,3.56,3.29,0.38,2.44,1.42,0.92,1.55,1.91,2.06,2.06
April,,,,,,,,2.19,,0.97,1.9,5,2.49,0.71,2.55,3.38,2.03,3.42,0.15,2.89,2.24,1.42,1.55,1.08,1.77,1.28,2.62,2.02,1.76,1.89,3.25,3.15,1.52,2.55,0.4,0.38,2.17,0.2,1.11,2.47,0.84
May,,,,,,,,1.22,,2.47,2.92,3.08,4.17,2.24,0.6,1.91,0.49,2,2.22,1.58,1.57,1.8,3.35,2.81,0.88,2.49,2.85,1.87,1.61,2.28,1.34,2.38,1.51,1.93,2.29,4.21,0.29,1.47,2.32,0.68,1.65
June,,,,,,,,4.74,,1.45,0.52,1.51,1.61,1.63,0.85,4.12,2.94,1.86,0.62,1.17,0.26,2.22,0.11,2.17,1.59,2.14,2.8,2.61,2.69,1,1.84,1.42,1.86,1.69,4.15,1.9,2.81,1.09,4.5,2.78,1.4
July,,,,,,,,2.85,,2.14,3.59,3.11,2.2,1.74,1.77,0.86,3.77,1.28,1.76,2.67,3.13,3.67,2.32,1.9,2.26,3.49,2.63,1.36,1.57,1.09,3.14,2.33,0.8,3.68,3.67,1.46,5.15,4.56,1.71,0.85,3.61
August,,,,,,,,4.62,,2.39,3.04,4.68,0.48,1.02,1.99,3.72,0.57,1.1,2.71,2.84,0.14,4.25,3.43,1.37,2.88,1.78,5,0.41,4.7,1.29,2.55,5.18,3.65,1.64,2.96,1.43,2.67,2.62,3.43,1.08,2.78
September,,,,,,,,5.64,,0.14,3.86,1.84,2.03,2.99,1.76,4.04,2.58,2.44,2.73,1.77,1.61,0.44,2.3,1.54,2.51,2.34,4.04,1.45,1.68,0.52,3.38,2.95,2.63,3.26,2.15,2.16,3.07,2.84,5.55,0.15,3.76
October,,,,,,,,2.13,,3.87,1.81,0.73,6.65,2.44,2.45,4.03,2.03,3.1,3.43,6.62,3.4,1.45,4.08,3.84,4.45,4.4,1.15,0.53,2.21,7.35,0.23,1.16,3.22,3.99,2.52,4.53,1.37,1.92,3.82,3.3,6.52
November,,,,,,,,3.05,,7.27,5,3.72,1.42,1.02,3.13,5.73,4.39,1.98,3.86,5.55,8.17,3.2,1.88,2.03,5.11,0.29,5.07,1.28,2.27,2.89,6.71,6.33,3.58,1.73,5.67,1.3,0.9,2.82,2.44,3.22,5.39
December,,,,,,,,5.39,,7.77,2.25,0.75,0.65,0.58,7.64,3.92,3.1,4.12,3.93,1.66,1.86,2.57,3.39,2.14,2.48,3.51,3.31,2.83,4.19,1.66,2.14,3.02,3.16,0.74,1.84,2.83,3.77,2.23,3.58,5,3.48
Total,,,,,,,,42.68,,30.38,33.12,29.38,26.57,22.64,27.68,37.24,30.77,34.79,26.11,35.58,30.18,29.91,28.57,27.1,27.21,27.38,36.17,24.56,29.9,23.77,32.41,41.61,28.52,24.75,32.08,26.42,28.24,27.52,35.75,24.84,36.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge from Purley Surrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observer lived at St Nicholas Claremont Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read 9am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Not printed o/s SE to NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Low but accept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post 1960 known as Gatton Point SRC_ID 6509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
