Rainfall at,APPLECROSS GARDENS,
Grid ref,NG723456,Long,-5.796220,Lat,57.443433
Station no,5791,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,8.45,8.03,,5.42,3.74,5.83,9.97,10.40,6.33,4.97,
February,4.60,4.26,,4.42,5.08,4.29,4.09,6.34,2.43,5.52,
March,3.00,4.00,,4.28,2.25,1.31,4.36,5.06,-999.00,1.98,
April,5.36,3.99,7.23,2.53,4.06,2.55,3.00,2.68,-999.00,4.62,
May,1.97,3.73,3.65,4.43,3.47,3.45,2.52,4.26,-999.00,2.06,
June,3.41,3.86,2.95,5.08,3.68,2.70,2.14,1.63,100.00,7.12,
July,5.43,,8.71,5.01,0.40,8.23,4.33,3.10,8.40,4.00,
August,6.40,,7.12,2.55,1.51,4.25,3.77,4.23,4.08,6.12,
September,5.40,,4.05,6.22,7.78,2.75,6.69,3.74,3.98,4.09,
October,5.03,,5.15,9.18,10.21,4.75,5.45,7.50,8.50,2.00,
November,6.42,,8.40,7.12,3.61,6.48,3.35,3.00,8.01,6.33,
December,10.29,,6.11,6.46,6.75,12.11,4.66,5.01,9.29,8.16,
Total,65.76,,,62.70,52.54,58.70,54.33,56.95,-999.00,56.97,
Calc annual,65.76,27.87,53.37,62.70,52.54,58.70,54.33,56.95,151.02,56.97,
Difference,0.00,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,-1150.02,0.00,
