"STRATHAVEN, EAST OVERTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5196,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.95,5.13,2.38,2.37,4.27,2.96,7.51,2.83,3.92,3.25,,
February,5.97,8.96,2.42,2.75,4.88,5.06,5.73,1.56,6.69,0.93,,
March,2.61,2.42,5.02,3.62,4.59,1.98,2.43,3.02,1.59,2.72,,
April,4.09,3.84,1.86,2.28,3.18,3.02,3.66,2.33,0.80,2.35,,
May,2.99,2.69,1.68,2.07,2.78,1.42,5.77,2.03,2.38,0.38,,
June,3.62,2.45,4.81,3.16,0.67,1.21,2.33,2.87,1.27,3.38,,
July,4.38,2.75,3.37,0.98,2.64,4.51,3.80,1.95,2.71,1.05,,
August,6.03,2.68,3.58,1.26,3.55,2.98,4.13,5.18,2.98,3.45,,
September,1.22,2.30,2.83,1.72,1.50,1.21,1.80,3.19,6.31,6.03,,
October,2.58,4.28,4.06,2.06,1.77,1.82,8.45,8.11,6.69,1.03,,
November,3.15,7.57,3.79,5.17,6.13,1.56,6.21,9.52,3.63,4.47,,
December,5.28,6.36,8.30,4.66,5.88,5.55,5.84,3.21,4.61,7.44,,
Total,47.87,51.43,44.10,32.10,41.84,33.28,57.66,45.80,43.58,36.48,,
Calc annual,47.87,51.43,44.10,32.10,41.84,33.28,57.66,45.80,43.58,36.48,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
