"STRATHAVEN, EAST OVERTON HO.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS709451,Long,-4.054823,Lat,55.682156,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,5.46,2.28,6.68,3.67,6.03,6.32,5.95,5.13,2.38,2.37,4.27,2.96,7.51,2.83,3.92,3.25,7.07,10.33,4.05,5.54,3.87,5.23,4.79,6.47,12.53,1.2,6.23,3.85,8.69,5.05,7.26,2.51,4.85,5.59,7.56,4.33,2.9,0.66,5.79,5.16,,,,,,,
February,,,,,2.73,2.91,3.61,3.78,2.91,4.01,5.97,8.96,2.42,2.75,4.88,5.06,5.73,1.56,6.69,0.93,6.88,0.86,3.17,3.62,1.06,5.25,4.63,2.25,5.71,1.94,0.38,3.84,0.05,3.9,0.91,6.71,3.96,5.15,1.96,6.25,1.47,3.2,1.24,5.81,,,,,,,
March,,,,,1.98,4.68,4,4.72,5.48,3.34,2.61,2.42,5.02,3.62,4.59,1.98,2.43,3.02,1.59,2.72,4.62,6.84,2.37,1.69,1.24,2.74,4.05,3.06,1.78,0.94,2.39,0.94,2.78,3.08,2.83,2.49,2.53,1.12,3.9,3.83,5.39,2.82,1.81,3.09,,,,,,,
April,,,,,6.13,3.18,2.58,1.98,1.9,3.22,4.09,3.84,1.86,2.28,3.18,3.02,3.66,2.33,0.8,2.35,2.76,1.35,1.71,3.82,2.39,5.94,2.24,3.18,1.26,2.39,1.19,1.17,3.98,2.17,4.32,3.56,0.87,1.67,0.84,2.43,3.19,1.8,1.95,,,,,,,,
May,,,,,2.71,1.2,4.7,4.48,2.64,2.03,2.99,2.69,1.68,2.07,2.78,1.42,5.77,2.03,2.38,0.38,6.09,1.73,3.98,2.32,4.46,7.3,3.2,2.3,1.83,3.52,1.43,2.48,3.05,2.85,3.11,0.84,2.62,1.87,3.84,0.96,2.17,4.59,2.22,,,,,,,,
June,,,,,1.48,1.03,1.21,3.72,2.87,2.28,3.62,2.45,4.81,3.16,0.67,1.21,2.33,2.87,1.27,3.38,1.19,0.59,2.05,1.41,1.94,0.63,2.56,4.89,4.68,2.24,2.64,5.28,1.86,2.16,3.35,5.28,2.46,3.34,5.32,2.3,1.08,1.09,1.56,,,,,,,,
July,,,,,2.91,3.01,3.03,3.72,3.49,5.44,4.38,2.75,3.37,0.98,2.64,4.51,3.8,1.95,2.71,1.05,3.87,3.02,3.36,5.23,3.73,2.26,3.68,4.24,3.3,3.78,4.41,4.77,3.9,4.88,2.47,2.07,6.33,3.79,5.57,4.16,5.19,3.72,3.55,,,,,,,,
August,,,,,4.78,3.91,5.6,4.55,4.42,3.8,6.03,2.68,3.58,1.26,3.55,2.98,4.13,5.18,2.98,3.45,6.53,7.19,3.38,7.46,3.92,3.41,4.13,5.65,4.6,5.96,4.82,2.11,1.86,3.25,5.12,2.17,3.22,4.95,8.09,2.35,2.7,5.84,4.69,,,,,,,,
September,,,,,3.08,3.06,2,1.32,5.84,2.63,1.22,2.3,2.83,1.72,1.5,1.21,1.8,3.19,6.31,6.03,2.18,2.75,2.12,6.37,5.28,3.62,4.15,8.16,3.75,1.62,3.97,1.37,6.12,1.16,4.42,7.02,4.2,3.16,3.94,1.89,4.92,1.24,5.44,,,,,,,,
October,,,,,2.41,2.92,6.4,8.46,0.66,7.61,2.58,4.28,4.06,2.06,1.77,1.82,8.45,8.11,6.69,1.03,1.38,5.17,2.04,7.57,4.27,3.45,5.35,6.01,6.51,5.3,6.81,5.29,6.93,3.72,7.39,10.32,6.5,4.63,12.7,2.05,4.2,3.93,7.07,,,,,,,,
November,,,,,2.83,3.22,6.24,3.25,4.16,2.56,3.15,7.57,3.79,5.17,6.13,1.56,6.21,9.52,3.63,4.47,3.77,1.96,2.78,5.71,3.02,1.23,6.54,5.91,5.53,7.11,6.34,7.16,4.41,1.81,1.4,6.04,4.07,1.08,10.02,9.61,6.31,2.77,1.06,,,,,,,,
December,,,,,4.07,4.82,4.25,5.66,3.45,5.8,5.28,6.36,8.3,4.66,5.88,5.55,5.84,3.21,4.61,7.44,3.59,9.75,4.85,4.06,5.96,4.42,2.02,0.94,4.39,9.58,3.2,6.17,9.05,0.97,5.05,2.66,6.67,2.08,3.19,2.5,5.49,2.96,6.55,,,,,,,,
Total,,,,,40.57,36.22,50.3,49.31,43.85,49.04,47.87,51.43,44.1,32.1,41.84,33.28,57.66,45.8,43.58,36.48,49.93,51.54,35.86,54.8,41.14,45.48,47.34,53.06,55.87,45.58,43.81,44.43,52.68,35,47.63,51.67,48.28,38.43,66.93,42.66,45.01,34.62,42.93,,,,,,,,
