OLD BUCKENHAM HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8021,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,2.45,1.53,2.57,,,,,,
February,,,,0.66,1.52,2.40,,,,,,
March,,,,1.65,3.37,1.73,,,,,,
April,,,,2.12,0.72,0.99,,,,,,
May,,,,1.39,1.05,1.45,,,,,,
June,,,,1.17,1.43,0.99,,,,,,
July,,,,1.31,2.14,4.67,,,,,,
August,,,,0.84,0.81,1.60,,,,,,
September,,,,1.38,0.83,1.37,,,,,,
October,,,,3.13,2.42,1.37,,,,,,
November,,,,1.99,2.45,2.20,,,,,,
December,,,,0.53,5.33,3.52,,,,,,
Total,,,,18.62,23.60,24.86,,,,,,
Calc annual,0.00,0.00,0.00,18.62,23.60,24.86,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
